side,objectId,type,sourceDat,role,token,resolved,resolution,hash,guid,format,width,height
native,33,0,c/nar/ncl.dat,bmp:file(0-139),c\nar\ncl.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\ncl.png,EXACT,F8673833CCC0FC18695EBD956911704C8981B65179E3EEE343AA31F9597135B0,,PNG,799,1120
native,33,0,c/nar/ncl.dat,bmp:file(140-279),c\nar\ncl.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\ncl.png,EXACT,F8673833CCC0FC18695EBD956911704C8981B65179E3EEE343AA31F9597135B0,,PNG,799,1120
native,33,0,c/nar/ncl.dat,bmp:file(280-419),c\nar\ncl2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\ncl2.png,EXACT,C6EC5395A995BF0B351BC3BC034C14D61C2C238E3720D7A49B143DC3FCD763F9,,PNG,799,320
native,33,0,c/nar/ncl.dat,bmp:file(420-559),c\nar\ncl2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\ncl2.png,EXACT,C6EC5395A995BF0B351BC3BC034C14D61C2C238E3720D7A49B143DC3FCD763F9,,PNG,799,320
native,33,0,c/nar/ncl.dat,bmp:head,sprite\face\naruto_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\naruto_f.png,EXACT,18C508FE1016F975253B5968B04BBBB68664FB58128CD937C2B158020B3DD9C4,,PNG,145,223
native,33,0,c/nar/ncl.dat,bmp:small,sprite\small\naruto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\naruto_s.png,EXACT,C0402CB7F0D94C52D0D2905DA3E828D41A9A78F8E0D82C4993C8004F7D966C6F,,PNG,60,54
native,33,0,c/nar/ncl.dat,bmp:smallb,sprite\smallb\naruto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\naruto_s.png,EXACT,9C12B2A2B38D2EFCDDF0986D5EE49F5B02DFC626BC0E9DD08A1C4801C270AD4A,,PNG,40,51
native,33,0,c/nar/ncl.dat,sheet,c\nar\ncl.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\ncl.png,EXACT,F8673833CCC0FC18695EBD956911704C8981B65179E3EEE343AA31F9597135B0,,PNG,799,1120
native,33,0,c/nar/ncl.dat,sheet,c\nar\ncl2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\ncl2.png,EXACT,C6EC5395A995BF0B351BC3BC034C14D61C2C238E3720D7A49B143DC3FCD763F9,,PNG,799,320
native,99,0,c/nar/sna.dat,bmp:file(0-139),c\nar\sna.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\sna.png,EXACT,C9CC1F18D3B5E2CC3E5AC075589C95D253D4C12B7A4D04DFF50B2A38E94846D2,,PNG,800,1120
native,99,0,c/nar/sna.dat,bmp:file(140-144),c\nar\fro.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\fro.png,EXACT,A9D67259CBAFD3CCCBAA55C94179344C2612C77C009A9D7C8FBC6E1543681B3F,,PNG,805,161
native,99,0,c/nar/sna.dat,bmp:head,sprite\face\snaruto_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\snaruto_f.png,EXACT,E01D65561DB8C0B5D8893FAB644AC07C9DA036DBB7C2280E679769898E961135,,PNG,145,223
native,99,0,c/nar/sna.dat,bmp:small,sprite\small\narutosage_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\narutosage_s.png,EXACT,065B180DAAC095AC40D51AEC33C7E308B2CCEFBDAE7D7F49636F778E7AD7E37A,,PNG,60,54
native,99,0,c/nar/sna.dat,bmp:smallb,sprite\smallb\narutosage_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\narutosage_s.png,EXACT,8805A20D1581DFBFF8CC06F8952D65B83369E2C67330C1F9858628CB0D2C90C8,,PNG,40,51
native,99,0,c/nar/sna.dat,sheet,c\nar\fro.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\fro.png,EXACT,A9D67259CBAFD3CCCBAA55C94179344C2612C77C009A9D7C8FBC6E1543681B3F,,PNG,805,161
native,99,0,c/nar/sna.dat,sheet,c\nar\sna.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\sna.png,EXACT,C9CC1F18D3B5E2CC3E5AC075589C95D253D4C12B7A4D04DFF50B2A38E94846D2,,PNG,800,1120
native,96,0,c/nar/snc.dat,bmp:file(0-139),c\nar\sna.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\sna.png,EXACT,C9CC1F18D3B5E2CC3E5AC075589C95D253D4C12B7A4D04DFF50B2A38E94846D2,,PNG,800,1120
native,96,0,c/nar/snc.dat,bmp:head,sprite\face\snaruto_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\snaruto_f.png,EXACT,E01D65561DB8C0B5D8893FAB644AC07C9DA036DBB7C2280E679769898E961135,,PNG,145,223
native,96,0,c/nar/snc.dat,bmp:small,sprite\small\naruto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\naruto_s.png,EXACT,C0402CB7F0D94C52D0D2905DA3E828D41A9A78F8E0D82C4993C8004F7D966C6F,,PNG,60,54
native,96,0,c/nar/snc.dat,bmp:smallb,sprite\smallb\naruto_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\naruto_s.png,EXACT,9C12B2A2B38D2EFCDDF0986D5EE49F5B02DFC626BC0E9DD08A1C4801C270AD4A,,PNG,40,51
native,96,0,c/nar/snc.dat,sheet,c\nar\sna.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\sna.png,EXACT,C9CC1F18D3B5E2CC3E5AC075589C95D253D4C12B7A4D04DFF50B2A38E94846D2,,PNG,800,1120
native,52,0,c/nar/kyu.dat,bmp:file(0-69),c\nar\kyu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyu.png,EXACT,F7A829966A9B003BC53D7817409E4525D1C32BA8F0080633099D811A5351A580,,PNG,799,559
native,52,0,c/nar/kyu.dat,bmp:file(70-75),c\nar\kyuu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyuu.png,EXACT,B5320D3BF91C1177EA8F01533EB9F5552EE7806FF92E7C22C374EB0524C55BB9,,PNG,312,578
native,52,0,c/nar/kyu.dat,bmp:file(76-131),c\nar\4tk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\4tk.png,EXACT,68EDFFC3BD492F94A34A3DDB09189DD974B9FA1E5F50F790E0A0E9F618B2F090,,PNG,803,1904
native,52,0,c/nar/kyu.dat,bmp:head,sprite\face\kyubi_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\kyubi_f.png,EXACT,747110C3C39021DABAF9C8F20CBAF7D179719309C0F32578038C7E8F3C72ECEE,,PNG,145,223
native,52,0,c/nar/kyu.dat,bmp:small,sprite\small\kyubi_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\kyubi_s.png,EXACT,4000E195FE56799933C89C28183BD13A07BE6319798FB5BBC9192FD0EA2788BB,,PNG,60,54
native,52,0,c/nar/kyu.dat,bmp:smallb,sprite\smallb\kyubi_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\kyubi_s.png,EXACT,3C189690C199C4D8812D5E3A1507B93762BAF27823DDF5135C6A6C6F0501AAFB,,PNG,40,55
native,52,0,c/nar/kyu.dat,sheet,c\nar\4tk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\4tk.png,EXACT,68EDFFC3BD492F94A34A3DDB09189DD974B9FA1E5F50F790E0A0E9F618B2F090,,PNG,803,1904
native,52,0,c/nar/kyu.dat,sheet,c\nar\kyu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyu.png,EXACT,F7A829966A9B003BC53D7817409E4525D1C32BA8F0080633099D811A5351A580,,PNG,799,559
native,52,0,c/nar/kyu.dat,sheet,c\nar\kyuu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyuu.png,EXACT,B5320D3BF91C1177EA8F01533EB9F5552EE7806FF92E7C22C374EB0524C55BB9,,PNG,312,578
native,508,0,c/nar/4tk.dat,bmp:file(0-69),c\nar\kyu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyu.png,EXACT,F7A829966A9B003BC53D7817409E4525D1C32BA8F0080633099D811A5351A580,,PNG,799,559
native,508,0,c/nar/4tk.dat,bmp:file(70-75),c\nar\kyuu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyuu.png,EXACT,B5320D3BF91C1177EA8F01533EB9F5552EE7806FF92E7C22C374EB0524C55BB9,,PNG,312,578
native,508,0,c/nar/4tk.dat,bmp:file(76-131),c\nar\4tk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\4tk.png,EXACT,68EDFFC3BD492F94A34A3DDB09189DD974B9FA1E5F50F790E0A0E9F618B2F090,,PNG,803,1904
native,508,0,c/nar/4tk.dat,bmp:head,sprite\face\4t_kyubi_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\4t_kyubi_f.png,EXACT,67D5649BDA170F20D70BD5048606B7B1C97CC09BC626A80CF21BF0D8EC5349E1,,PNG,145,223
native,508,0,c/nar/4tk.dat,bmp:small,sprite\small\4t_kyubi_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\4t_kyubi_s.png,EXACT,A56F0B480812F0B22FDE14A39114CA7C62C13774DEE474E1BB71FB77F0F24B13,,PNG,60,54
native,508,0,c/nar/4tk.dat,bmp:smallb,sprite\smallb\4t_kyubi_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\4t_kyubi_s.png,EXACT,F6A4410B6A084C087EE7DB1CD9BAE0ACB7126EDD119878693F2400281E57B4F1,,PNG,40,55
native,508,0,c/nar/4tk.dat,sheet,c\nar\4tk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\4tk.png,EXACT,68EDFFC3BD492F94A34A3DDB09189DD974B9FA1E5F50F790E0A0E9F618B2F090,,PNG,803,1904
native,508,0,c/nar/4tk.dat,sheet,c\nar\kyu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyu.png,EXACT,F7A829966A9B003BC53D7817409E4525D1C32BA8F0080633099D811A5351A580,,PNG,799,559
native,508,0,c/nar/4tk.dat,sheet,c\nar\kyuu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\kyuu.png,EXACT,B5320D3BF91C1177EA8F01533EB9F5552EE7806FF92E7C22C374EB0524C55BB9,,PNG,312,578
native,434,3,c/nar/a/ras.dat,bmp:file(0-39),c\nar\a\ras.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\ras.png,EXACT,21A69B52A561CA4773FFC8FDBFE0E5B23E43B6B0F966EAF76E13888C8E23FD1A,,PNG,490,198
native,434,3,c/nar/a/ras.dat,sheet,c\nar\a\ras.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\ras.png,EXACT,21A69B52A561CA4773FFC8FDBFE0E5B23E43B6B0F966EAF76E13888C8E23FD1A,,PNG,490,198
native,518,3,c/nar/a/atk.dat,bmp:file(0-39),c\nar\a\atk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\atk.png,EXACT,360348FB787B00D78FE15A51683CF6D18F83398D46C0093B9E6C17E8E589D7AD,,PNG,655,414
native,518,3,c/nar/a/atk.dat,bmp:file(104-133),c\nar\a\gan2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\gan2.png,EXACT,6648D51A767474BD68E048F79621C60E45A852DC83B59056D9FBD6ECB5D50AE5,,PNG,873,1560
native,518,3,c/nar/a/atk.dat,bmp:file(40-54),c\nar\a\atk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\atk2.png,EXACT,09D718F5093715B0D12FDC2D917AF46641EB14912E17464C473FBA9A327AEB28,,PNG,629,644
native,518,3,c/nar/a/atk.dat,bmp:file(55-60),c\nar\a\atk3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\atk3.png,EXACT,7E370EF0F4CDD66DFD65101ACBA1B7608C572133D9D98666286A7D4898DEC488,,PNG,1890,774
native,518,3,c/nar/a/atk.dat,bmp:file(61-64),c\nar\a\kyu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\kyu.png,EXACT,62A678EB8B07358EB21B214AC7757E297CA883F1E444E87A5DA591E3B8803642,,PNG,646,588
native,518,3,c/nar/a/atk.dat,bmp:file(65-69),c\nar\a\kyuu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\kyuu.png,EXACT,8D1E66B67C1BC1E817EDA9F64C2118B191F052CC7CABEE2CDDFD64CCC934265B,,PNG,800,160
native,518,3,c/nar/a/atk.dat,bmp:file(70-78),c\nar\a\cha.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\cha.png,EXACT,9B559E88481DBE678BCB68F0A568225D5C6D11355E57B61C877D1E17E9863EF2,,PNG,722,182
native,518,3,c/nar/a/atk.dat,bmp:file(79-103),c\nar\a\gan.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\gan.png,EXACT,90A8CFE578023D756BB7CD0609BBB3CE1DE5E2540BC3156B02887928BB382994,,PNG,755,605
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\atk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\atk.png,EXACT,360348FB787B00D78FE15A51683CF6D18F83398D46C0093B9E6C17E8E589D7AD,,PNG,655,414
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\atk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\atk2.png,EXACT,09D718F5093715B0D12FDC2D917AF46641EB14912E17464C473FBA9A327AEB28,,PNG,629,644
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\atk3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\atk3.png,EXACT,7E370EF0F4CDD66DFD65101ACBA1B7608C572133D9D98666286A7D4898DEC488,,PNG,1890,774
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\cha.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\cha.png,EXACT,9B559E88481DBE678BCB68F0A568225D5C6D11355E57B61C877D1E17E9863EF2,,PNG,722,182
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\gan.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\gan.png,EXACT,90A8CFE578023D756BB7CD0609BBB3CE1DE5E2540BC3156B02887928BB382994,,PNG,755,605
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\gan2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\gan2.png,EXACT,6648D51A767474BD68E048F79621C60E45A852DC83B59056D9FBD6ECB5D50AE5,,PNG,873,1560
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\kyu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\kyu.png,EXACT,62A678EB8B07358EB21B214AC7757E297CA883F1E444E87A5DA591E3B8803642,,PNG,646,588
native,518,3,c/nar/a/atk.dat,sheet,c\nar\a\kyuu.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\kyuu.png,EXACT,8D1E66B67C1BC1E817EDA9F64C2118B191F052CC7CABEE2CDDFD64CCC934265B,,PNG,800,160
native,746,3,c/nar/a/4tk.dat,bmp:file(0-19),c\nar\a\4tk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk.png,EXACT,48C6D256BBC5DA0C024B18B4AFD847C50E8C27BFA91751860CBFA94F6DD82DF7,,PNG,664,780
native,746,3,c/nar/a/4tk.dat,bmp:file(20-20),c\nar\a\4tk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk2.png,EXACT,3B2A0D5B01E5ECA5B9996572CC1A20950BF49030DFA8824FD46A0D63C18B66FF,,PNG,396,176
native,746,3,c/nar/a/4tk.dat,bmp:file(20-27),c\nar\a\4tk3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk3.png,EXACT,12DA33484D49F20C5DC456BC1D9A955896315AD3D72298E7FC9C18C989F270F6,,PNG,553,308
native,746,3,c/nar/a/4tk.dat,bmp:file(28-35),c\nar\a\4tk4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk4.png,EXACT,8D1866F46B7331B937557D17A47D845CE57A00679929715F3B84A2CC912BFB80,,PNG,800,810
native,746,3,c/nar/a/4tk.dat,sheet,c\nar\a\4tk.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk.png,EXACT,48C6D256BBC5DA0C024B18B4AFD847C50E8C27BFA91751860CBFA94F6DD82DF7,,PNG,664,780
native,746,3,c/nar/a/4tk.dat,sheet,c\nar\a\4tk2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk2.png,EXACT,3B2A0D5B01E5ECA5B9996572CC1A20950BF49030DFA8824FD46A0D63C18B66FF,,PNG,396,176
native,746,3,c/nar/a/4tk.dat,sheet,c\nar\a\4tk3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk3.png,EXACT,12DA33484D49F20C5DC456BC1D9A955896315AD3D72298E7FC9C18C989F270F6,,PNG,553,308
native,746,3,c/nar/a/4tk.dat,sheet,c\nar\a\4tk4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\nar\a\4tk4.png,EXACT,8D1866F46B7331B937557D17A47D845CE57A00679929715F3B84A2CC912BFB80,,PNG,800,810
native,1,0,c/saku/saku.dat,bmp:file(0-139),c\saku\saku.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\saku.png,EXACT,607C6CB4F23111A1C74AABCB195144187CBF57805F2E45E415DF6C42902451A6,,PNG,799,1119
native,1,0,c/saku/saku.dat,bmp:file(140-141),c\saku\rage.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\rage.png,EXACT,DDAB6DE29C8045E1E2BA3CE441C4F7AE8B9C171746A9AE645DF4992A5519CE25,,PNG,683,247
native,1,0,c/saku/saku.dat,bmp:head,sprite\face\sakura_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\sakura_f.png,EXACT,02944681A630C2D359C0ED9F58199CE275F06E6B1A1E2814D3D49A36F6B6170F,,PNG,145,223
native,1,0,c/saku/saku.dat,bmp:small,sprite\small\sakura_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sakura_s.png,EXACT,0C12E6F77A48428F3F1F47DFD0736B4E166478E69EAEBDC7C2B52CE4166E995D,,PNG,60,54
native,1,0,c/saku/saku.dat,bmp:smallb,sprite\smallb\sakura_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\sakura_s.png,EXACT,62CB6B72D12876ED31F7F58C17000FDD4A571006C244835E67562E57CFEB0F00,,PNG,40,51
native,1,0,c/saku/saku.dat,sheet,c\saku\rage.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\rage.png,EXACT,DDAB6DE29C8045E1E2BA3CE441C4F7AE8B9C171746A9AE645DF4992A5519CE25,,PNG,683,247
native,1,0,c/saku/saku.dat,sheet,c\saku\saku.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\saku.png,EXACT,607C6CB4F23111A1C74AABCB195144187CBF57805F2E45E415DF6C42902451A6,,PNG,799,1119
native,704,0,c/saku/saku2.dat,bmp:file(0-139),c\saku\saku2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\saku2.png,EXACT,67553A3C9608D55978EE89C8B4710BF5AF5198361501D2FAB571B70710732563,,PNG,799,1119
native,704,0,c/saku/saku2.dat,bmp:file(140-141),c\saku\rage2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\rage2.png,EXACT,73D39C86C766D15B6F310C140C835556C2821052EDBDDD54E77AD6C08FDD2A51,,PNG,683,247
native,704,0,c/saku/saku2.dat,bmp:head,sprite\face\sakuracr_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\sakuracr_f.png,EXACT,6E80396BD2C5DA0FBCC26A27E3A7DCC3AFA73F13DD3A3692FDBEFDEE5C966176,,PNG,145,223
native,704,0,c/saku/saku2.dat,bmp:small,sprite\small\sakuraCR_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\sakuraCR_s.png,EXACT,35ACE7FEB22CA41CD246B707933A0B59F2F196235235992039361F665BBEFA1F,,PNG,60,54
native,704,0,c/saku/saku2.dat,bmp:smallb,sprite\smallb\sakuraCR_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\sakuraCR_s.png,EXACT,99319487BFB6725884C2FA33A653358241C5DDEE15428452C6B78C7427B2FCB1,,PNG,40,51
native,704,0,c/saku/saku2.dat,sheet,c\saku\rage2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\rage2.png,EXACT,73D39C86C766D15B6F310C140C835556C2821052EDBDDD54E77AD6C08FDD2A51,,PNG,683,247
native,704,0,c/saku/saku2.dat,sheet,c\saku\saku2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\saku2.png,EXACT,67553A3C9608D55978EE89C8B4710BF5AF5198361501D2FAB571B70710732563,,PNG,799,1119
native,705,0,c/saku/saku3.dat,bmp:file(0-119),c\saku\saku3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\saku3.png,EXACT,D5AD2DD660A62EAB092AF5C1582A6CD16CF8FE1F8AEAC3129F9A2B1D54DCE64D,,PNG,799,959
native,705,0,c/saku/saku3.dat,bmp:file(120-131),c\saku\rage3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\saku\rage3.png,EXACT,6FB14050C30FB84D1D355BBC12C04EFF16344F6B893BFF9FA8FABA21D727BEE9,,PNG,683,247
native,705,0,c/saku/saku3.dat,bmp:head,sprite\face\sakuran_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\sakuran_f.png,EXACT,CCE63974F1E29097BA391D740B356D441803562D3091683D2E3F8460D9D5C13A,,PNG,145,223
