path,status,nativeParseSuccess,unityParseSuccess,unityParserReturned,unityParserDiagnosticErrors,unityFullConverterSuccess,unityIsolatedSubblockFailures,comparisonScope,nativeDiagnosticsCount,unityDiagnosticsCount,firstFrameError,nativeFrames,unityFrames,missingFrames,extraFrames,DTO_FIELD_MISSING,TYPED_VALUE_DIFFERENCE,REPRESENTATION_SHAPE_REVIEW,domain,PARSED_BODY_FIELD_REVIEW,rejectedFrames,rejectedSubblocks,unavailableTypedProjection,nativeProjectionDiagnostic,subblockStructureDifference
data/bgm.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/broken_weapon.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,103,103,0,0,,,,INDEXED_OBJECT_DAT,2,,,,,
data/etc.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,9,9,0,0,12,3,6,INDEXED_OBJECT_DAT,6,,,,,
data/frame.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/frame/inkhud.dat,SOURCE_PROJECTION_COMPARED,False,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,4,0,,0,1,0,1,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/frame/inkhud2.dat,SOURCE_PROJECTION_COMPARED,False,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,4,0,,0,1,0,1,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/fusion.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/kind.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/menu.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/minibar.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/minibar/none.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/minibar/st1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/minibar/st2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/minibar/stage.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/mode.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/mode/ntsd.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,1,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/resource.dat,SOURCE_PROJECTION_COMPARED,False,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,3,0,,0,1,0,1,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/sound.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/stage.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
data/system.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
m/hug/hug.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,115,115,0,0,220,29,46,INDEXED_OBJECT_DAT,464,,,,,
m/hug/hug2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,141,141,0,0,412,77,142,INDEXED_OBJECT_DAT,518,,,,,
m/hug/hug3.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,115,115,0,0,84,19,38,INDEXED_OBJECT_DAT,378,,,,,
m/nin/hun.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,156,156,0,0,344,38,68,INDEXED_OBJECT_DAT,542,,,,,
m/nin/nin.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,166,166,0,0,416,39,72,INDEXED_OBJECT_DAT,540,,,,,
m/nin/nin2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,172,172,0,0,492,85,158,INDEXED_OBJECT_DAT,564,,,,,
m/san/san.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,181,181,0,0,352,10,20,INDEXED_OBJECT_DAT,364,,,,,
m/teu/teu.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,155,155,0,0,128,30,60,INDEXED_OBJECT_DAT,540,,,,,
m/ton/ton.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,152,152,0,0,1248,55,384,INDEXED_OBJECT_DAT,864,,,,,
s/0/0.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,10,,100,100,0,0,388,38,130,INDEXED_OBJECT_DAT,34,,,,,
s/0/iru.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,12,,426,426,0,0,1324,131,266,INDEXED_OBJECT_DAT,920,,,,,
s/0/iruc.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,8,,181,181,0,0,480,34,76,INDEXED_OBJECT_DAT,798,,,,,
s/0/ram.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,26,26,0,0,272,5,40,INDEXED_OBJECT_DAT,2,,,,,
s/0/stage0.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
s/1/1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,199,199,0,0,600,1,4,INDEXED_OBJECT_DAT,102,,,,,
s/1/ncs.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,87,87,0,0,276,31,50,INDEXED_OBJECT_DAT,316,,,,,
s/1/stage1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
s/2/2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,84,84,0,0,424,15,40,INDEXED_OBJECT_DAT,6,,,,,
s/2/ncs2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,9,,160,160,0,0,424,45,92,INDEXED_OBJECT_DAT,490,,,,,
s/2/stage2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
s/3/3.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,1,7,,117,117,0,0,532,14,82,INDEXED_OBJECT_DAT,42,,,,,
s/3/stage3.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
s/4/4.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,7,,83,83,0,0,388,4,18,INDEXED_OBJECT_DAT,8,,,,,
s/4/stage4.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
s/5/5.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,47,47,0,0,224,,8,INDEXED_OBJECT_DAT,2,,,,,
s/5/5p.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,17,17,0,0,40,10,20,INDEXED_OBJECT_DAT,24,,,,,
s/5/stage5.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
s/c.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,11,11,0,0,36,1,2,INDEXED_OBJECT_DAT,2,,,,,
s/s/s.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,47,47,0,0,160,,,INDEXED_OBJECT_DAT,,,,,,
s/s/su.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,2,0,,0,0,0,0,,,,ANCILLARY_DAT_OWNER_REVIEW,,,,,,
w/1.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,19,19,0,0,64,9,32,INDEXED_OBJECT_DAT,30,,,,,
w/2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,68,68,0,0,168,38,76,INDEXED_OBJECT_DAT,80,,,,,
w/3.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,28,28,0,0,68,17,34,INDEXED_OBJECT_DAT,,,,,,
w/4.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,65,65,0,0,140,35,70,INDEXED_OBJECT_DAT,80,,,,,
w/5.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,104,104,0,0,368,68,136,INDEXED_OBJECT_DAT,88,,,,,
w/6.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,61,61,0,0,180,33,66,INDEXED_OBJECT_DAT,68,,,,,
w/8.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,27,27,0,0,68,17,34,INDEXED_OBJECT_DAT,,,,,,
w/9.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,63,63,0,0,136,34,68,INDEXED_OBJECT_DAT,76,,,,,
w/b.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,4,4,0,0,,,,INDEXED_OBJECT_DAT,,,,,,
w/e.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,29,29,0,0,32,,,INDEXED_OBJECT_DAT,,,,,,
w/h.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,11,11,0,0,44,7,14,INDEXED_OBJECT_DAT,16,,,,,
w/h2.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,11,11,0,0,44,7,14,INDEXED_OBJECT_DAT,16,,,,,
w/l.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,24,24,0,0,32,8,16,INDEXED_OBJECT_DAT,28,,,,,
w/n.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,5,,77,77,0,0,208,52,104,INDEXED_OBJECT_DAT,70,,,,,
w/scr.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,4,,71,71,0,0,248,50,100,INDEXED_OBJECT_DAT,78,,,,,
w/t.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,2,,11,11,0,0,44,7,14,INDEXED_OBJECT_DAT,16,,,,,
w/x.dat,SOURCE_PROJECTION_COMPARED,True,True,True,0,True,0,NATIVE_FIELDS_TO_UNITY_SUBBLOCKS_ONLY_EXTRA_UNITY_FIELDS_NOT_SEMANTICALLY_ADJUDICATED,0,3,,59,59,0,0,244,25,50,INDEXED_OBJECT_DAT,84,,,,,
