group	type	slot	action	declared	wait	next	latch	counter	state	y	yref	hp	mp	destHp	destMp	fallback	recmp	mode	doubleCost	waived	local	link	hold	lives	queuedHp	cpoint	drain	hitD	facing	stepStatus	rawNext	entered	flipped	actionOut	latchOut	counterOut	facingOut	hpOut	mpOut	boundOut	hpConsumed	mpConsumed	vxOut	vyOut	vzOut	pendingOut	codeOut	soundLatchOut	audioCount	lifePending	despawned	encodedResets	lifeRejected	survives	finalAction	finalLatch	finalCollisionAction	finalPrevious078	finalStateCode
next	4	0	0	1	0	857	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	857	0	0	857	857	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	857	1	0	0	0	0	1	857	857	44	45	0
next	4	0	0	1	0	857	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	857	0	0	857	857	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	857	1	0	0	0	0	1	857	857	44	45	0
next	4	0	0	1	0	857	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	857	0	0	857	857	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	857	1	0	0	0	0	1	857	857	44	45	0
next	0	0	0	1	0	998	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	0	0	0	1	0	998	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	0	0	0	1	0	998	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	3	0	0	1	0	998	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	3	0	0	1	0	998	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	3	0	0	1	0	998	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	4	0	0	1	0	998	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	4	0	0	1	0	998	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	4	0	0	1	0	998	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	998	0	0	998	998	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	998	1	0	0	0	0	1	998	998	44	45	0
next	0	0	0	1	0	999	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	0	0	0	1	0	999	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	999	0	0	212	212	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	212	1	0	0	0	0	1	212	212	44	45	0
next	0	0	0	1	0	999	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	3	0	0	1	0	999	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	3	0	0	1	0	999	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	3	0	0	1	0	999	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	4	0	0	1	0	999	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	4	0	0	1	0	999	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	4	0	0	1	0	999	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	999	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
next	0	0	0	1	0	1000	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1000	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1000	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1000	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1000	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1000	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1000	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1000	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1000	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1000	0	0	1000	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1000	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1099	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1099	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1099	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1099	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1099	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1099	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1099	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1099	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1099	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1099	0	0	1099	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1099	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1100	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	0	0	0	1	0	1100	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	0	0	0	1	0	1100	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	3	0	0	1	0	1100	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	3	0	0	1	0	1100	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	3	0	0	1	0	1100	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	4	0	0	1	0	1100	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	4	0	0	1	0	1100	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	4	0	0	1	0	1100	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1100	0	0	1100	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1100	0	1	1	0	1	0	1	0	0	0	45	0
next	0	0	0	1	0	1101	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	0	0	0	1	0	1101	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	0	0	0	1	0	1101	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	3	0	0	1	0	1101	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	3	0	0	1	0	1101	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	3	0	0	1	0	1101	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	4	0	0	1	0	1101	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	4	0	0	1	0	1101	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	4	0	0	1	0	1101	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1101	0	0	1101	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1101	0	1	1	0	1	0	1	0	0	0	45	-1
next	0	0	0	1	0	1199	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	0	0	0	1	0	1199	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	0	0	0	1	0	1199	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	3	0	0	1	0	1199	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	3	0	0	1	0	1199	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	3	0	0	1	0	1199	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	4	0	0	1	0	1199	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	4	0	0	1	0	1199	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	4	0	0	1	0	1199	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1199	0	0	1199	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1199	0	1	1	0	1	0	1	0	0	0	45	-99
next	0	0	0	1	0	1200	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	0	0	0	1	0	1200	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	0	0	0	1	0	1200	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	3	0	0	1	0	1200	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	3	0	0	1	0	1200	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	3	0	0	1	0	1200	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	4	0	0	1	0	1200	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	4	0	0	1	0	1200	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	4	0	0	1	0	1200	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1200	0	0	1200	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1200	0	1	1	0	1	0	1	0	0	0	45	-100
next	0	0	0	1	0	1299	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	0	0	0	1	0	1299	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	0	0	0	1	0	1299	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	3	0	0	1	0	1299	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	3	0	0	1	0	1299	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	3	0	0	1	0	1299	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	4	0	0	1	0	1299	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	4	0	0	1	0	1299	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	4	0	0	1	0	1299	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1299	0	0	1299	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1299	0	1	1	0	1	0	1	0	0	0	45	-199
next	0	0	0	1	0	1300	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1300	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	0	0	0	1	0	1300	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1300	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1300	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	3	0	0	1	0	1300	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1300	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1300	0	0	0	-10	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
next	4	0	0	1	0	1300	0	0	0	-10	-10	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	1300	0	0	1300	0	0	0	100	100	200	0	0	1.25	2.25	3.25	1	1300	0	1	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
counter	0	0	0	1	-1	7	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
counter	0	0	0	1	-1	7	9	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	9	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	9	44	45	0
counter	0	0	0	1	-1	7	0	1	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	1	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
counter	0	0	0	1	-1	7	9	1	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	9	1	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	9	44	45	0
counter	0	0	0	1	-1	7	0	4	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	4	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	0	44	45	0
counter	0	0	0	1	-1	7	9	4	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	0	9	4	0	100	100	200	0	0	1.25	2.25	3.25	0	0	0	1	0	0	0	0	1	0	9	44	45	0
counter	0	0	0	1	0	7	0	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
counter	0	0	0	1	0	7	9	0	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	1	0	7	7	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
counter	0	0	0	1	0	7	0	1	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
counter	0	0	0	1	0	7	9	1	0	0	0	100	100	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	1	0	7	7	0	0	100	100	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
