registry_section,registry_index,line_number,id,type,engine_category,display_category,source_path,path_prefix,source_stem,extraction_status,classification_status,name,hidden,random,published_folder,sprite_count,sprite_ref_count,dependency_count,plain_dat_sha256,raw_dat_sha256,plain_cache,raw_cache,planned_folder
object,302,366,233,3,object_type_3,not_applicable,a\sna\snasas.dat,a,snasas,verified,classified_from_plain_dat,,,,objects/type_3/0233_snasas,1,1,0,a8d61c861c22cf3f3162d127dd59c0bca77b33fb51ca5d1441981e9a6720561e,b630f59b84a55f6004e0291488f39da7c8bbeb0c2ca13815f656321e18e37f10,,,objects/type_3/0233_snasas
object,303,367,229,3,object_type_3,not_applicable,a\roc\roc.dat,a,roc,verified,classified_from_plain_dat,,,,objects/type_3/0229_roc,1,1,1,127893013865b79b2625f020d4e85f6a4855b81e1f03af9d25c7badb477b7863,031254573ca415f7fe551a0b106de057f32244c5ea78b9b2d761887c90b039c6,,,objects/type_3/0229_roc
object,304,368,251,3,object_type_3,not_applicable,a\fir\firz.dat,a,firz,verified,classified_from_plain_dat,,,,objects/type_3/0251_firz,2,2,1,7496a9ad256d83b6679ba4c93f877d5fc0c490e41ae8f509c792507e1fddeacc,067b7b000484636d7a2f7b908e774abe81c45e3af756774112be6d34c1ab9c46,,,objects/type_3/0251_firz
object,305,369,433,3,object_type_3,not_applicable,a\spi\spi.dat,a,spi,verified,classified_from_plain_dat,,,,objects/type_3/0433_spi,1,1,0,35c10910e0a0d798f5c9a1d86cec9a1deab296fd4bbbd859da5c26d789ae480a,c8e8c2f8bfa547aa03295e91c19e2cdcb3cd593bd757271f4fc8b331869ce91c,,,objects/type_3/0433_spi
object,306,370,435,3,object_type_3,not_applicable,a\zzz\zzz.dat,a,zzz,verified,classified_from_plain_dat,,,,objects/type_3/0435_zzz,1,1,0,65a87e1b653b39eaaeefa0c6c8560f74dc0a094a97b15adfb0077b208d748230,8b147b652e4162c5c1a903857c341ebc4db24e4346adc6f7706455c0bfc0140d,,,objects/type_3/0435_zzz
object,307,371,446,3,object_type_3,not_applicable,a\blas\blas.dat,a,blas,verified,classified_from_plain_dat,,,,objects/type_3/0446_blas,1,1,1,75353f57749279260ec58b0b5870ba599892df76b39d567115c6a0e2eba25300,12f0d7e76730c0f337e496a14b078119b5c3313310b762f365acb7b7a87dff10,,,objects/type_3/0446_blas
object,308,372,605,3,object_type_3,not_applicable,a\ama\ama.dat,a,ama,verified,classified_from_plain_dat,,,,objects/type_3/0605_ama,1,1,0,87a4086d35d3ef9c12d56537aad7123f605e239af5d046bfbb6e1c7165f66bc0,a2949b44d5a7a68391fb85f0708d7bbff0ef501965eb0ff3e0c92bb48c779830,,,objects/type_3/0605_ama
object,309,373,606,3,object_type_3,not_applicable,a\ama\ama2.dat,a,ama2,verified,classified_from_plain_dat,,,,objects/type_3/0606_ama2,1,1,0,532a6f9efea1bb228ab36715d097c7916317ef32eed26987a1d76d4683b1b768,5109dedfd5d1c5c8f940ee7e81b2a321a84bfdc1a99ead8fd6b1b06066e7d543,,,objects/type_3/0606_ama2
object,310,374,608,3,object_type_3,not_applicable,a\fir\fla.dat,a,fla,verified,classified_from_plain_dat,,,,objects/type_3/0608_fla,1,1,0,089e65de2a63ea8f1bb47ccf99896864f68c7a27f0dc314212e42609977a4316,14b727e5771af135b391a9a05964542ac010f7bd76a13b82fe32fdc7b7d6ad4c,,,objects/type_3/0608_fla
object,311,375,616,3,object_type_3,not_applicable,a\wat\wat2.dat,a,wat2,verified,classified_from_plain_dat,,,,objects/type_3/0616_wat2,6,6,1,6dc42cb9694cdeb4790bf5c387e5354c2c1a1f362fba92db25e8e52c3b6d9558,4fde0994e93d46ee30e763e8328f87a16b049848baa29a90eae867738b3c27bd,,,objects/type_3/0616_wat2
object,312,376,703,3,object_type_3,not_applicable,a\gro\gro2.dat,a,gro2,verified,classified_from_plain_dat,,,,objects/type_3/0703_gro2,1,1,0,b0df6c225c940fd878f6d4a1f1e192a2eea521379b96683c4742c310535aca46,e64abb685e0ed9f4382b8c9338eaa7e1a559aaf3cae7885670250c4eb1febddb,,,objects/type_3/0703_gro2
object,313,377,706,3,object_type_3,not_applicable,a\pof\pof2.dat,a,pof2,verified,classified_from_plain_dat,,,,objects/type_3/0706_pof2,3,3,0,926ad3324f0b96f5fd235987e612a781491b60496c3ae81fdc7d333a90b1ea6c,201e45f8b0946aa411a72d41a5b0c3f5a51979315a39e96793f8dc73929858bf,,,objects/type_3/0706_pof2
object,314,378,714,3,object_type_3,not_applicable,a\blac\blac.dat,a,blac,verified,classified_from_plain_dat,,,,objects/type_3/0714_blac,2,2,1,c57ef75b4fe8ce28cd223c5a5a1194057360d87230b47e61f7186b5767447349,1cc1d45e79bd3dcc42b5d68c27f7e4c909b11936defcd8da4bd7a113940e0809,,,objects/type_3/0714_blac
object,315,379,715,3,object_type_3,not_applicable,a\fro\fro.dat,a,fro,verified,classified_from_plain_dat,,,,objects/type_3/0715_fro,1,1,4,583bb428600fd4b56a089b698224246f870bb62535afc588222561b259ddc19e,457ff47f1b8b9821b77a29bda0cc80d8860260b1ed0cf0d849fc223595daeea8,,,objects/type_3/0715_fro
object,316,380,716,3,object_type_3,not_applicable,a\pof\pof.dat,a,pof,verified,classified_from_plain_dat,,,,objects/type_3/0716_pof,1,1,0,375a148a837658ee965c596594925a32136ad1437efb78d1b877a7ad139e23f1,e8ba07f3d10654fc1c875654d15abe521efc49026d0a0900a4075ce026449265,,,objects/type_3/0716_pof
object,317,381,717,3,object_type_3,not_applicable,a\pof\god.dat,a,god,verified,classified_from_plain_dat,,,,objects/type_3/0717_god,1,1,2,4428efcae04fbd94bec11c18b593274737d495d9edb457fd2942e994b7da62d5,6d1648cf6a58fb61f4d5f34320c8cc19c186c9f690e28d025af5d63c401d7aff,,,objects/type_3/0717_god
object,318,382,719,3,object_type_3,not_applicable,a\win\win.dat,a,win,verified,classified_from_plain_dat,,,,objects/type_3/0719_win,1,1,0,b61eba593329d5e448234985846d766785b6f89974535cdc19371bbd6038a553,9a52753cc76c507492910c1c8dd1c2f60c60b1bebbafc55fd352831482c8cef0,,,objects/type_3/0719_win
object,319,383,736,3,object_type_3,not_applicable,a\wal\wal.dat,a,wal,verified,classified_from_plain_dat,,,,objects/type_3/0736_wal,1,1,0,51aa4f54872febdd5a7afe0f5e8bbfdddcc739989b187e0d7d02d401c649e496,5ad7cf18f79827dc37beca95927c2d3d89d82e0a814eaf97ed83cb9e469668cf,,,objects/type_3/0736_wal
object,320,384,761,3,object_type_3,not_applicable,a\lig\lig.dat,a,lig,verified,classified_from_plain_dat,,,,objects/type_3/0761_lig,1,1,0,1784a2d06b3eb000909f8c91dfe7bbf96ac022090a74894b428fc4f46d7844a8,1c6ed5a0d169632aec9f2252cacfc13be9d384e336a1f09d0fdaed9b8990d329,,,objects/type_3/0761_lig
object,321,385,762,3,object_type_3,not_applicable,a\ble\ble.dat,a,ble,verified,classified_from_plain_dat,,,,objects/type_3/0762_ble,1,1,0,f0b2cb203d01a17e3c27f2ffdfc5ef32d7f582e9172839e18817f1e7029103a5,994999530465bed9ed9ebb26d3cc4d84bfa7b421f7f7f94c5336f62390280062,,,objects/type_3/0762_ble
object,322,386,808,3,object_type_3,not_applicable,a\kat\kat.dat,a,kat,verified,classified_from_plain_dat,,,,objects/type_3/0808_kat,2,2,3,9964a84c7f877747a13b3470bd1f4e9bc94cb3c100fa46a5e554b0d08ad40dc9,5a548f85a3d8facd273d155b48ca9f7f7d498ae770f6a9d36195224e0aa7f19f,,,objects/type_3/0808_kat
object,323,387,816,3,object_type_3,not_applicable,a\wat\wat.dat,a,wat,verified,classified_from_plain_dat,,,,objects/type_3/0816_wat,3,3,0,435ebefef864b145ec2c0f5e686ac1225e525ec277a4b01030d9a074270d7180,218a5f134550f8535ce70f825ae1c59fbe7ac1f463343c0045a83ebfc92cac8c,,,objects/type_3/0816_wat
object,324,388,818,3,object_type_3,not_applicable,a\kat\kat3.dat,a,kat3,verified,classified_from_plain_dat,,,,objects/type_3/0818_kat3,1,1,3,392a312497cf5cce4c6e4a49bcefa026486055ed108e36db025fa896a34f0346,9baebb33baee2074e279d49e84e95a703d23c4a6c3b9e12a74217beb84980784,,,objects/type_3/0818_kat3
object,325,389,830,3,object_type_3,not_applicable,a\kat\kat4.dat,a,kat4,verified,classified_from_plain_dat,,,,objects/type_3/0830_kat4,1,1,3,01647ef1858f401f5413e667b1d2e6a5c22ea932368c0a07ec5fad27a2cdd813,52c454d83714e1b794195667df7a06a94c1d0b3fd07300d77f7681c025a42d05,,,objects/type_3/0830_kat4
object,326,390,846,3,object_type_3,not_applicable,a\tra\tra.dat,a,tra,verified,classified_from_plain_dat,,,,objects/type_3/0846_tra,1,1,0,2078cf69c3283e81c75d8c252596cce59018a400061b5cd520d81dcecfa47756,b71e0423bd0f5ec3bab5a76c6e2332b4a88101d495b9f02dd5acce93ba010589,,,objects/type_3/0846_tra
object,327,391,900,3,object_type_3,not_applicable,a\cla\cla.dat,a,cla,verified,classified_from_plain_dat,,,,objects/type_3/0900_cla,5,5,1,563bd1e33cfc5406b102638c66bb12cb36a7c3a2e51411dea421e5df531ad8b2,8274912d92b3719183590d0034d5987f664de0cec929b5601e01278e2d76fc56,,,objects/type_3/0900_cla
object,328,392,998,5,object_type_5,not_applicable,data\etc.dat,data,etc,verified,classified_from_plain_dat,,,,objects/type_5/0998_etc,1,1,0,dac6c544fecd2241a3c064dbaee2c1b35adbeaf5d888f81a8f819fe5a54396bb,ff34b66a703ab8c55b6d0c4a1f5d834d00d7dc630fcfdbf8f0acc4b4901013c2,,,objects/type_5/0998_etc
object,329,393,999,5,object_type_5,not_applicable,data\broken_weapon.dat,data,broken_weapon,verified,classified_from_plain_dat,,,,objects/type_5/0999_broken_weapon,1,1,0,c53f8d3882a74dce9c425111cc1fa9c96d73cbee9d6255e4978378beb60d8b7c,6c11e0380c1840fb9b26825374defb8255bed158fd28829db85e773aea0c32b7,,,objects/type_5/0999_broken_weapon
background,0,396,0,,background,not_applicable,b\Wha\b.dat,b,b,verified,classified_from_plain_dat,_Wharf,,,backgrounds/0000_Wharf,3,3,0,e124a375e436851a0bb9ff8aee10239ad84b91f9c0780a2d21c9a0d8b34e6df0,74884bee21dd62f24371ca888ebf8ade05e9dda6427bd87de6e2f7372eda79e3,,,backgrounds/0000_Wharf
background,1,397,1,,background,not_applicable,b\San\b.dat,b,b,verified,classified_from_plain_dat,_Sand_Country,,,backgrounds/0001_Sand_Country,11,11,0,6d24d24617ccbf45a094809b26e809e0992b2ee24aa9e68a8d68367ffcd20fce,6ae1c8e749d44d5f96a19ef16dfe08c49ebabd146d1ed8962580f0dff7d1e5b7,,,backgrounds/0001_Sand_Country
background,2,398,2,,background,not_applicable,b\Cav\b.dat,b,b,verified,classified_from_plain_dat,_Akatsuki_Cave,,,backgrounds/0002_Akatsuki_Cave,3,3,0,a22170b47268d37f4dcb5c39037b24fb74ffcf72aa8ba2e3f8127ba5ae582448,448a28e5879a7ad2cbd265d94996b4c2a4f4feeb4db6812a6e75bf9ddefa9ff2,,,backgrounds/0002_Akatsuki_Cave
background,3,399,3,,background,not_applicable,b\Dee\b.dat,b,b,verified,classified_from_plain_dat,_Deepest_Forest,,,backgrounds/0003_Deepest_Forest,3,3,0,c2eca786d08462c8313efa47669014ec597c1dd9ef2094de24a6703c844859e7,68b5af3bf6b62df3fbfcff281f5a523b6691cdb762dcfc358457ffb692314d9e,,,backgrounds/0003_Deepest_Forest
background,4,400,4,,background,not_applicable,b\For\b.dat,b,b,verified,classified_from_plain_dat,_Forest,,,backgrounds/0004_Forest,3,3,0,792a4cd39e8830872eee197be8b1c972690ebe4b76f4cd7094c89a27a9415422,e39673d455ab7f63ce39c062bd47f3d69efa12c0b4f44a9de9ec64b217280607,,,backgrounds/0004_Forest
background,5,401,5,,background,not_applicable,b\Rai\b.dat,b,b,verified,classified_from_plain_dat,_Rain_Village,,,backgrounds/0005_Rain_Village,8,8,0,59eb3eb1b1a3231445a855d483ac0f526e90f3df02bb1f16d7c5894ac4e4af12,2e8add36fcff35c757ce53a200dfb1fd5d1234f939582dbc82efcc0100b2ca65,,,backgrounds/0005_Rain_Village
background,6,402,6,,background,not_applicable,b\Fod\b.dat,b,b,verified,classified_from_plain_dat,_Training_Grounds,,,backgrounds/0006_Training_Grounds,3,3,0,7a7b0e4cf4c1a73bb12e3a46646e68ca64e1f2f714540ddc399fdc5bfdd28dce,5cee3f3e31ea5b434b9749854a0e351d7d38beaab390cf5df26d6445f9d54847,,,backgrounds/0006_Training_Grounds
background,7,403,7,,background,not_applicable,b\Vil\b.dat,b,b,verified,classified_from_plain_dat,_Village,,,backgrounds/0007_Village,3,3,0,76df36550205181726f8b6fecbebc6d2f872c87dcc29f88a7959f2f64b2d445c,1eef32208d642ccce962f88c82b5f421a24d9086058a09de3473ac8edd2832ce,,,backgrounds/0007_Village
background,8,404,8,,background,not_applicable,b\Hid\b.dat,b,b,verified,classified_from_plain_dat,_Orochimaru's_Hideout,,,backgrounds/0008_Orochimaru's_Hideout,8,8,0,d1ee066f668ccb40d8bfbf4805e28ae30d52c795f41eaab1bf4d9511adc333c8,73a35364ee2c83026c615b699700f43e4bf2f0a23ab9052e8c19fb3e79bf0e16,,,backgrounds/0008_Orochimaru's_Hideout
background,9,405,9,,background,not_applicable,b\San2\b.dat,b,b,verified,classified_from_plain_dat,_Suna_Outskirts,,,backgrounds/0009_Suna_Outskirts,3,3,0,54ea24b045660f2dafa1b3645c74c96d528fb2fc3c05f07fd593fe73b2757e61,a0e41883e5be68918ba83b3202446bc3912538269231eff24a15ea5e36fdcd28,,,backgrounds/0009_Suna_Outskirts
background,10,406,10,,background,not_applicable,b\Dis\b.dat,b,b,verified,classified_from_plain_dat,_District,,,backgrounds/0010_District,13,13,0,0c8f9994b23d2f3076a93dd6ea5aff1aea58a9fea0f3cab45bc0ffef26bfc13d,42a6963a8ae48b68215105eca8759b82269b3cc912f4d6ab243b99f7851c83cf,,,backgrounds/0010_District
background,11,407,11,,background,not_applicable,b\Ent\b.dat,b,b,verified,classified_from_plain_dat,_Entrance,,,backgrounds/0011_Entrance,3,3,0,00a762280162506c669127636c9c653aabbcc82eb32beff03c02d8faa8bc9a20,14c15ff6c4c7f7d8541b42fa30a7d1ecf6414a74fd8d9d16cbce86de14a6ee8a,,,backgrounds/0011_Entrance
background,12,408,12,,background,not_applicable,b\Are\b.dat,b,b,verified,classified_from_plain_dat,_Arena,,,backgrounds/0012_Arena,5,5,0,e6e4af1a9c0f295180511b471b2faf47dbf21da1382d31a00cd156c766d4d81c,76d8f1e2af6baa31a4f6ac8a86452bbe7ad997deff7e3d24cc7aed38eef71364,,,backgrounds/0012_Arena
background,13,409,13,,background,not_applicable,b\Hot\b.dat,b,b,verified,classified_from_plain_dat,_Hot_Springs,,,backgrounds/0013_Hot_Springs,5,5,0,4ee7a7854b8466dced2ee112cd2c6277897eb41bee5d1ff7f5cbe579a57866b6,1ef7661d45193997e4103da6c103666d50e7d007cac7fe5afc49f73521bb55af,,,backgrounds/0013_Hot_Springs
background,14,410,14,,background,not_applicable,b\Kab\b.dat,b,b,verified,classified_from_plain_dat,_Kabuto_Cave,,,backgrounds/0014_Kabuto_Cave,3,3,0,23d8ff08c6fa23d5f27ac8e2042411fd9f9d87bb25c8bf9b4ca6727f184ee05b,e6e63a85a007b615eacadd23cac0eada5a1983a7a154ec6871b1cd75422caebe,,,backgrounds/0014_Kabuto_Cave
background,15,411,15,,background,not_applicable,b\Pat\b.dat,b,b,verified,classified_from_plain_dat,_Mountain_Path,,,backgrounds/0015_Mountain_Path,21,21,0,f6ea188f89a874db1ca0fb976ca4986e92c9dc4a8ea05a1fea01b3e627e8668d,d082f890ae95d6be387f3425e2c4b541f4b0b3b71cea6ca8a283ba63730c1543,,,backgrounds/0015_Mountain_Path
background,16,412,16,,background,not_applicable,b\Des\b.dat,b,b,verified,classified_from_plain_dat,_Desert,,,backgrounds/0016_Desert,3,3,0,dffc541a1bbdd72cec3ff48eb7eb75ef1b7d1cd4f6fd456e752cb405734ba158,813f4953a5e2efc017b801703e562fb51aea46b9706d68888da54dc7b06a22b0,,,backgrounds/0016_Desert
background,17,413,17,,background,not_applicable,b\Ram\b.dat,b,b,verified,classified_from_plain_dat,_Ichiraku_Ramen,,,backgrounds/0017_Ichiraku_Ramen,3,3,0,64eb42ac237735a1b033305a172a066d6cdee40a663cf2b049da57dc566d74c7,217153066740495efc6dd0f6bf905a8a7a80ce343fc67822b6ce2d0e8c2ace8c,,,backgrounds/0017_Ichiraku_Ramen
background,18,414,18,,background,not_applicable,b\Aca\b.dat,b,b,verified,classified_from_plain_dat,_Ninja_Academy,,,backgrounds/0018_Ninja_Academy,3,3,0,66674c6371c7fe199dd89ea621018c17a03878d27e24225af650ade6e6b3dd45,5442d89dd22723f009ac6b36e03ab8a6411183c2cc0c20422cd4da123ec513a8,,,backgrounds/0018_Ninja_Academy
background,19,415,19,,background,not_applicable,b\Sno\b.dat,b,b,verified,classified_from_plain_dat,_Land_of_Snow,,,backgrounds/0019_Land_of_Snow,3,3,0,47a11a8c4b4f869eab46d032d0f1fa57edfc2c5437c3771598c2b745635b1a7b,77907fce985aff2f7554f4f1d62305dc470d39e0393b14b95e4ec601454b0e9b,,,backgrounds/0019_Land_of_Snow
background,20,416,20,,background,not_applicable,b\Uch\b.dat,b,b,verified,classified_from_plain_dat,_Uchiha_Hideout,,,backgrounds/0020_Uchiha_Hideout,8,8,0,677730c67df0b8949d8fa462417b282220cfc1c232effbca04917a011ab797ba,668d1836db5fe26d4e1568e546fc48e782c8a2b40d774e7cb7932dd17e913de7,,,backgrounds/0020_Uchiha_Hideout
background,21,417,21,,background,not_applicable,b\Val\b.dat,b,b,verified,classified_from_plain_dat,_Valley_of_the_End,,,backgrounds/0021_Valley_of_the_End,9,9,0,4434961738d2a312d6f103b44c574649f86b2a34c7703bdd362798a922638b21,0477d73505634c9ff381c04696899405c5f86836462fc2cce79dc5039aa568fe,,,backgrounds/0021_Valley_of_the_End
background,22,418,22,,background,not_applicable,b\Cli\b.dat,b,b,verified,classified_from_plain_dat,_Cliff,,,backgrounds/0022_Cliff,3,3,0,5e78ff1684f4a4ebf68dd2ad139e8c8c4119a241884fb86ddc7df703562ac3ab,83ae901198c3147976236da2467fc24ba001e1097786a30eccf40e161553167c,,,backgrounds/0022_Cliff
background,23,419,23,,background,not_applicable,b\Hos\b.dat,b,b,verified,classified_from_plain_dat,_Hospital_Rooftop,,,backgrounds/0023_Hospital_Rooftop,3,3,0,5688294f306a62e4dd135a674be4322900685f4a38098861dd687960b8f386dd,3c20d1b3d52318cfb22c9fc90b4c72bba1ca7e677ee729fc2cb8c569a2ccab4b,,,backgrounds/0023_Hospital_Rooftop
