oid	type	hp	mp	regen	hasStats	bound	cmp	doubleCost	weak	bonus	render	credit	mode	f6	phase	validFrame	pending	expectedMp
77	0	650	150	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	153
77	0	650	150	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	650	150	2	1	0	0	0	0	0	0	0	0	1	0	1	0	153
77	0	650	150	2	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	650	151	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	650	151	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	650	151	2	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	650	151	2	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	650	499	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	499	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	650	499	2	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	650	499	2	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	650	500	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	500	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	650	500	2	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	650	500	2	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	650	501	2	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	650	501	2	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	650	501	2	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	650	501	2	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	-100	-5	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	-100	-5	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	-100	-5	14	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	-100	-5	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	-100	0	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	6
77	0	-100	0	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	-100	0	14	1	0	0	0	0	0	0	0	0	1	0	1	0	6
77	0	-100	0	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	-100	149	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	-100	149	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	-100	149	14	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	-100	149	14	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	-100	150	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	-100	150	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	-100	150	14	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	-100	150	14	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	-100	151	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	-100	151	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	-100	151	14	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	-100	151	14	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	-100	499	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	499	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	-100	499	14	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	-100	499	14	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	-100	500	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	500	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	-100	500	14	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	-100	500	14	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	-100	501	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	-100	501	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	-100	501	14	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	-100	501	14	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	0	-5	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	0	-5	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	-5	14	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	0	-5	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	0	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	6
77	0	0	0	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	0	14	1	0	0	0	0	0	0	0	0	1	0	1	0	6
77	0	0	0	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	149	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	0	149	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	0	149	14	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	0	149	14	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	0	150	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	0	150	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	0	150	14	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	0	150	14	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	0	151	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	0	151	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	0	151	14	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	0	151	14	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	0	499	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	499	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	0	499	14	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	0	499	14	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	0	500	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	500	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	0	500	14	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	0	500	14	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	0	501	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	0	501	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	0	501	14	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	0	501	14	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	375	-5	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	375	-5	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	-5	14	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	375	-5	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	0	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	5
77	0	375	0	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	0	14	1	0	0	0	0	0	0	0	0	1	0	1	0	5
77	0	375	0	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	149	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	375	149	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	375	149	14	1	0	0	0	0	0	0	0	0	1	0	1	0	154
77	0	375	149	14	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	375	150	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	375	150	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	375	150	14	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	375	150	14	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	375	151	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	375	151	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	375	151	14	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	375	151	14	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	375	499	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	499	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	375	499	14	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	375	499	14	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	375	500	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	500	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	375	500	14	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	375	500	14	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	375	501	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	375	501	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	375	501	14	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	375	501	14	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	499	-5	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	499	-5	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	-5	14	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	499	-5	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	0	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	5
77	0	499	0	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	0	14	1	0	0	0	0	0	0	0	0	1	0	1	0	5
77	0	499	0	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	149	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	499	149	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	499	149	14	1	0	0	0	0	0	0	0	0	1	0	1	0	154
77	0	499	149	14	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	499	150	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	499	150	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	499	150	14	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	499	150	14	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	499	151	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	499	151	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	499	151	14	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	499	151	14	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	499	499	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	499	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	499	499	14	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	499	499	14	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	499	500	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	500	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	499	500	14	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	499	500	14	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	499	501	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	499	501	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	499	501	14	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	499	501	14	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	500	-5	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	500	-5	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	-5	14	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	500	-5	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	0	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	5
77	0	500	0	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	0	14	1	0	0	0	0	0	0	0	0	1	0	1	0	5
77	0	500	0	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	149	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	500	149	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	500	149	14	1	0	0	0	0	0	0	0	0	1	0	1	0	154
77	0	500	149	14	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	500	150	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	500	150	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	500	150	14	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	500	150	14	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	500	151	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	500	151	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	500	151	14	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	500	151	14	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	500	499	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	499	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	500	499	14	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	500	499	14	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	500	500	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	500	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	500	500	14	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	500	500	14	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	500	501	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	500	501	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	500	501	14	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	500	501	14	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	650	-5	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	650	-5	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	-5	14	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	650	-5	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	0	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	5
77	0	650	0	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	0	14	1	0	0	0	0	0	0	0	0	1	0	1	0	5
77	0	650	0	14	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	149	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	154
77	0	650	149	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	650	149	14	1	0	0	0	0	0	0	0	0	1	0	1	0	154
77	0	650	149	14	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	650	150	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	650	150	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	650	150	14	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	650	150	14	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	650	151	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	650	151	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	650	151	14	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	650	151	14	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	650	499	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	499	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	650	499	14	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	650	499	14	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	650	500	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	500	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	650	500	14	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	650	500	14	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	650	501	14	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	650	501	14	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	650	501	14	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	650	501	14	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	-100	-5	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	2
77	0	-100	-5	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	-100	-5	99	1	0	0	0	0	0	0	0	0	1	0	1	0	2
77	0	-100	-5	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	-100	0	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	7
77	0	-100	0	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	-100	0	99	1	0	0	0	0	0	0	0	0	1	0	1	0	7
77	0	-100	0	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	-100	149	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	-100	149	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	-100	149	99	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	-100	149	99	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	-100	150	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	-100	150	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	-100	150	99	1	0	0	0	0	0	0	0	0	1	0	1	0	157
77	0	-100	150	99	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	-100	151	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	158
77	0	-100	151	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	-100	151	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	-100	151	99	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	-100	499	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	499	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	-100	499	99	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	-100	499	99	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	-100	500	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	-100	500	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	-100	500	99	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	-100	500	99	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	-100	501	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	-100	501	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	-100	501	99	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	-100	501	99	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	0	-5	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	0	-5	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	-5	99	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	0	-5	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	0	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	6
77	0	0	0	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	0	0	99	1	0	0	0	0	0	0	0	0	1	0	1	0	6
77	0	0	0	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	0	149	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	155
77	0	0	149	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	0	149	99	1	0	0	0	0	0	0	0	0	1	0	1	0	155
77	0	0	149	99	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	0	150	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	156
77	0	0	150	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	0	150	99	1	0	0	0	0	0	0	0	0	1	0	1	0	156
77	0	0	150	99	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	0	151	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	157
77	0	0	151	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	0	151	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	0	151	99	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	0	499	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	499	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	0	499	99	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	0	499	99	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	0	500	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	0	500	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	0	500	99	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	0	500	99	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	0	501	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	0	501	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	0	501	99	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	0	501	99	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	375	-5	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	375	-5	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	-5	99	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	375	-5	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	0	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	2
77	0	375	0	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	375	0	99	1	0	0	0	0	0	0	0	0	1	0	1	0	2
77	0	375	0	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	375	149	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	375	149	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	375	149	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	375	149	99	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	375	150	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	375	150	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	375	150	99	1	0	0	0	0	0	0	0	0	1	0	1	0	152
77	0	375	150	99	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	375	151	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	153
77	0	375	151	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	375	151	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	375	151	99	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	375	499	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	499	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	375	499	99	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	375	499	99	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	375	500	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	375	500	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	375	500	99	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	375	500	99	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	375	501	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	375	501	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	375	501	99	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	375	501	99	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	499	-5	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	499	-5	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	-5	99	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	499	-5	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	0	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	499	0	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	499	0	99	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	499	0	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	499	149	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	150
77	0	499	149	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	499	149	99	1	0	0	0	0	0	0	0	0	1	0	1	0	150
77	0	499	149	99	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	499	150	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	499	150	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	499	150	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	499	150	99	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	499	151	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	499	151	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	499	151	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	499	151	99	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	499	499	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	499	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	499	499	99	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	499	499	99	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	499	500	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	499	500	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	499	500	99	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	499	500	99	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	499	501	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	499	501	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	499	501	99	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	499	501	99	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	500	-5	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	500	-5	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	-5	99	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	500	-5	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	0	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	500	0	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	500	0	99	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	500	0	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	500	149	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	150
77	0	500	149	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	500	149	99	1	0	0	0	0	0	0	0	0	1	0	1	0	150
77	0	500	149	99	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	500	150	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	500	150	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	500	150	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	500	150	99	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	500	151	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	500	151	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	500	151	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
