side,sourceDat,layer,token,resolved,resolution,hash,domain,migrationAuthorized
native,c/tay/tay1.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tem/tem.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tem/tem.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tem/tem.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tem/tem.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/ten/bash.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/ten/bash.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/ten/ten.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/ten/ten.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/ten/ten.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/ten/ten.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobi/tobi.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobi/tobi.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobi/tobi.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobi/tobi.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobir/tobir.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobir/tobir.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobir/tobir.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tobir/tobir.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tsu/tsu.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tsu/tsu.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tsu/tsu.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/tsu/tsu.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yag/yag.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yag/yag.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yag/yag.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yag/yag.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yam/yam.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yam/yam.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yam/yam.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/yam/yam.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/dem.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/dem.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/dem.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/dem.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/zab.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/zab.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/zab.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,c/zab/zab.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genma.dat,0,custom\1genma\Mgenma.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mgenma.png,EXACT,E8BEB851D603FFDA7E279F05152046C3EBB5329A6399B5B63065095226D9C8F5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genma.dat,1,custom\1genma\Mgenma.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mgenma.png,EXACT,E8BEB851D603FFDA7E279F05152046C3EBB5329A6399B5B63065095226D9C8F5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genma.dat,2,custom\1genma\Mgenma.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mgenma.png,EXACT,E8BEB851D603FFDA7E279F05152046C3EBB5329A6399B5B63065095226D9C8F5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genma.dat,3,custom\1genma\Mgenma.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mgenma.png,EXACT,E8BEB851D603FFDA7E279F05152046C3EBB5329A6399B5B63065095226D9C8F5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genmaclone.dat,0,custom\1genma\Mclone.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mclone.png,EXACT,6106F2C193F3BCB2658F98C5FDDDD705EAC5C9BAC7C0DF6FDC9BCE82629A51D5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genmaclone.dat,1,custom\1genma\Mclone.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mclone.png,EXACT,6106F2C193F3BCB2658F98C5FDDDD705EAC5C9BAC7C0DF6FDC9BCE82629A51D5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genmaclone.dat,2,custom\1genma\Mclone.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mclone.png,EXACT,6106F2C193F3BCB2658F98C5FDDDD705EAC5C9BAC7C0DF6FDC9BCE82629A51D5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genmaclone.dat,3,custom\1genma\Mclone.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mclone.png,EXACT,6106F2C193F3BCB2658F98C5FDDDD705EAC5C9BAC7C0DF6FDC9BCE82629A51D5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genmaclone.dat,4,custom\1genma\Mclone.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mclone.png,EXACT,6106F2C193F3BCB2658F98C5FDDDD705EAC5C9BAC7C0DF6FDC9BCE82629A51D5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,custom/1genma/genmaclone.dat,5,custom\1genma\Mclone.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\custom\1genma\Mclone.png,EXACT,6106F2C193F3BCB2658F98C5FDDDD705EAC5C9BAC7C0DF6FDC9BCE82629A51D5,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug2.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug2.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug2.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug2.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug3.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug3.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug3.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/hug/hug3.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/hun.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/hun.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/hun.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/hun.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin2.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin2.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin2.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/nin/nin2.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/san/san.dat,0,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/san/san.dat,1,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/san/san.dat,2,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/san/san.dat,3,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/san/san.dat,4,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
native,m/san/san.dat,5,c\0\M.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\0\M.png,EXACT,3DF00A8D69C0F8654F820085D946932C8DE256978C9ECB6B34B1DA3E0572E6D8,NON_BATTLE_MENU_SELECTION_OWNER_REVIEW,False
